Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
65814,12/5/2019,Rio Mar Recife,Cinto Xadrez,1,R$ 215.00,R$ 215.00
65815,12/5/2019,Shopping SP Market,Terno Liso,1,R$ 720.00,R$ 720.00
65815,12/5/2019,Shopping SP Market,Camisa Gola V Linho,2,R$ 145.00,R$ 290.00
65815,12/5/2019,Shopping SP Market,Camisa Estampa,2,R$ 113.00,R$ 226.00
65815,12/5/2019,Shopping SP Market,Casaco Liso,4,R$ 255.00,"R$ 1,020.00"
65815,12/5/2019,Shopping SP Market,Relógio,1,R$ 200.00,R$ 200.00
65816,12/5/2019,Passei das Águas Shopping,Pulseira Listrado,1,R$ 79.00,R$ 79.00
65816,12/5/2019,Passei das Águas Shopping,Camisa,2,R$ 100.00,R$ 200.00
65816,12/5/2019,Passei das Águas Shopping,Cueca Linho,2,R$ 93.00,R$ 186.00
65819,12/5/2019,Iguatemi Esplanada,Tênis Listrado,1,R$ 262.00,R$ 262.00
65819,12/5/2019,Iguatemi Esplanada,Pulseira Listrado,5,R$ 79.00,R$ 395.00
65820,12/5/2019,Novo Shopping Ribeirão Preto,Camiseta Listrado,4,R$ 197.00,R$ 788.00
65820,12/5/2019,Novo Shopping Ribeirão Preto,Mochila,1,R$ 270.00,R$ 270.00
65823,12/5/2019,Rio Mar Recife,Short Linho,1,R$ 133.00,R$ 133.00
65825,12/5/2019,Parque Dom Pedro Shopping,Pulseira Estampa,1,R$ 87.00,R$ 87.00
65825,12/5/2019,Parque Dom Pedro Shopping,Sapato Liso,3,R$ 368.00,"R$ 1,104.00"
65826,12/5/2019,Shopping Recife,Relógio Listrado,1,R$ 218.00,R$ 218.00
65826,12/5/2019,Shopping Recife,Sapato Liso,1,R$ 368.00,R$ 368.00
65827,12/5/2019,Passei das Águas Shopping,Polo Listrado,3,R$ 149.00,R$ 447.00
65828,12/5/2019,Shopping Barra,Cinto,3,R$ 200.00,R$ 600.00
65829,12/5/2019,Shopping Center Leste Aricanduva,Camisa Gola V,1,R$ 100.00,R$ 100.00
65829,12/5/2019,Shopping Center Leste Aricanduva,Mochila Liso,1,R$ 276.00,R$ 276.00
65829,12/5/2019,Shopping Center Leste Aricanduva,Short Xadrez,1,R$ 100.00,R$ 100.00
65830,12/5/2019,Iguatemi Campinas,Bermuda Liso,1,R$ 157.00,R$ 157.00
65830,12/5/2019,Iguatemi Campinas,Gorro,2,R$ 80.00,R$ 160.00
65831,12/5/2019,Passei das Águas Shopping,Bermuda,3,R$ 150.00,R$ 450.00
65831,12/5/2019,Passei das Águas Shopping,Sapato Estampa,1,R$ 358.00,R$ 358.00
65831,12/5/2019,Passei das Águas Shopping,Cueca Listrado,3,R$ 67.00,R$ 201.00
65832,12/5/2019,Center Shopping Uberlândia,Mochila Liso,2,R$ 276.00,R$ 552.00
65832,12/5/2019,Center Shopping Uberlândia,Calça Linho,5,R$ 211.00,"R$ 1,055.00"
65833,12/5/2019,Parque Dom Pedro Shopping,Cinto Xadrez,2,R$ 215.00,R$ 430.00
65834,12/5/2019,Palladium Shopping Curitiba,Camiseta Linho,1,R$ 223.00,R$ 223.00
65834,12/5/2019,Palladium Shopping Curitiba,Camiseta Liso,1,R$ 187.00,R$ 187.00
65835,12/5/2019,Shopping Midway Mall,Relógio,1,R$ 200.00,R$ 200.00
65837,12/5/2019,Shopping Iguatemi Fortaleza,Bermuda,2,R$ 150.00,R$ 300.00
65837,12/5/2019,Shopping Iguatemi Fortaleza,Short Listrado,3,R$ 102.00,R$ 306.00
65838,12/5/2019,Rio Mar Shopping Fortaleza,Cinto,1,R$ 200.00,R$ 200.00
65838,12/5/2019,Rio Mar Shopping Fortaleza,Terno Xadrez,2,R$ 709.00,"R$ 1,418.00"
65841,12/5/2019,Shopping União de Osasco,Chinelo Xadrez,4,R$ 66.00,R$ 264.00
65842,12/5/2019,Palladium Shopping Curitiba,Polo Linho,3,R$ 176.00,R$ 528.00
65842,12/5/2019,Palladium Shopping Curitiba,Pulseira Linho,2,R$ 114.00,R$ 228.00
65842,12/5/2019,Palladium Shopping Curitiba,Pulseira,3,R$ 70.00,R$ 210.00
65842,12/5/2019,Palladium Shopping Curitiba,Sunga Listrado,1,R$ 114.00,R$ 114.00
65843,12/5/2019,Shopping Recife,Tênis Linho,1,R$ 294.00,R$ 294.00
65844,12/5/2019,Passei das Águas Shopping,Calça,1,R$ 170.00,R$ 170.00
65844,12/5/2019,Passei das Águas Shopping,Calça,3,R$ 170.00,R$ 510.00
65844,12/5/2019,Passei das Águas Shopping,Chinelo Estampa,2,R$ 74.00,R$ 148.00
65845,12/5/2019,Passei das Águas Shopping,Relógio Xadrez,3,R$ 214.00,R$ 642.00
65845,12/5/2019,Passei das Águas Shopping,Cueca Linho,2,R$ 93.00,R$ 186.00
65846,12/5/2019,Shopping Center Leste Aricanduva,Chinelo Listrado,1,R$ 73.00,R$ 73.00
65846,12/5/2019,Shopping Center Leste Aricanduva,Camiseta Linho,1,R$ 223.00,R$ 223.00
65847,12/5/2019,Iguatemi Esplanada,Tênis,1,R$ 250.00,R$ 250.00
65847,12/5/2019,Iguatemi Esplanada,Camiseta,1,R$ 180.00,R$ 180.00
65847,12/5/2019,Iguatemi Esplanada,Cueca Linho,5,R$ 93.00,R$ 465.00
65849,12/5/2019,Shopping Center Leste Aricanduva,Chinelo Xadrez,3,R$ 66.00,R$ 198.00
65850,12/5/2019,Shopping Center Interlagos,Polo Linho,2,R$ 176.00,R$ 352.00
65850,12/5/2019,Shopping Center Interlagos,Meia,4,R$ 30.00,R$ 120.00
65852,12/5/2019,Shopping Eldorado,Meia Liso,1,R$ 38.00,R$ 38.00
65853,12/5/2019,Shopping Morumbi,Camiseta,5,R$ 180.00,R$ 900.00
65854,12/5/2019,Norte Shopping,Mochila Liso,2,R$ 276.00,R$ 552.00
65856,12/5/2019,Shopping Barra,Cueca Estampa,2,R$ 66.00,R$ 132.00
65856,12/5/2019,Shopping Barra,Short Listrado,3,R$ 102.00,R$ 306.00
65856,12/5/2019,Shopping Barra,Pulseira Liso,1,R$ 87.00,R$ 87.00
65857,12/5/2019,Shopping Eldorado,Relógio Liso,3,R$ 216.00,R$ 648.00
65858,12/5/2019,Iguatemi Campinas,Sapato Listrado,4,R$ 363.00,"R$ 1,452.00"
65858,12/5/2019,Iguatemi Campinas,Camisa Xadrez,2,R$ 105.00,R$ 210.00
65859,12/5/2019,Iguatemi Campinas,Chinelo Linho,1,R$ 105.00,R$ 105.00
65859,12/5/2019,Iguatemi Campinas,Bermuda,4,R$ 150.00,R$ 600.00
65859,12/5/2019,Iguatemi Campinas,Relógio Xadrez,5,R$ 214.00,"R$ 1,070.00"
65859,12/5/2019,Iguatemi Campinas,Mochila,1,R$ 270.00,R$ 270.00
65860,12/5/2019,Bourbon Shopping SP,Pulseira,1,R$ 70.00,R$ 70.00
65861,12/5/2019,Shopping União de Osasco,Tênis,2,R$ 250.00,R$ 500.00
65861,12/5/2019,Shopping União de Osasco,Camiseta Listrado,2,R$ 197.00,R$ 394.00
65862,12/5/2019,Iguatemi Esplanada,Tênis Liso,2,R$ 266.00,R$ 532.00
65862,12/5/2019,Iguatemi Esplanada,Cueca Xadrez,2,R$ 60.00,R$ 120.00
65863,12/5/2019,Center Shopping Uberlândia,Cueca Listrado,1,R$ 67.00,R$ 67.00
65864,12/5/2019,Norte Shopping,Pulseira Linho,3,R$ 114.00,R$ 342.00
65865,12/5/2019,Shopping Ibirapuera,Short,2,R$ 90.00,R$ 180.00
65867,12/5/2019,Shopping Barra,Mochila Linho,1,R$ 311.00,R$ 311.00
65868,12/5/2019,Shopping Barra,Camisa Gola V Linho,1,R$ 145.00,R$ 145.00
65869,12/5/2019,Salvador Shopping,Camiseta Linho,1,R$ 223.00,R$ 223.00
65869,12/5/2019,Salvador Shopping,Casaco Linho,1,R$ 299.00,R$ 299.00
65870,12/5/2019,Shopping União de Osasco,Camiseta,2,R$ 180.00,R$ 360.00
65870,12/5/2019,Shopping União de Osasco,Short Linho,1,R$ 133.00,R$ 133.00
65870,12/5/2019,Shopping União de Osasco,Calça Liso,1,R$ 190.00,R$ 190.00
65872,12/5/2019,Bourbon Shopping SP,Bermuda Listrado,1,R$ 163.00,R$ 163.00
65874,12/5/2019,Parque Dom Pedro Shopping,Tênis Liso,1,R$ 266.00,R$ 266.00
65875,12/5/2019,Shopping Morumbi,Sunga Estampa,3,R$ 120.00,R$ 360.00
65879,12/5/2019,Novo Shopping Ribeirão Preto,Polo Xadrez,1,R$ 142.00,R$ 142.00
65880,12/5/2019,Bourbon Shopping SP,Short Liso,2,R$ 108.00,R$ 216.00
65880,12/5/2019,Bourbon Shopping SP,Relógio Linho,1,R$ 240.00,R$ 240.00
65881,12/5/2019,Center Shopping Uberlândia,Terno Linho,1,R$ 750.00,R$ 750.00
65881,12/5/2019,Center Shopping Uberlândia,Cueca Listrado,1,R$ 67.00,R$ 67.00
65881,12/5/2019,Center Shopping Uberlândia,Short Linho,1,R$ 133.00,R$ 133.00
65881,12/5/2019,Center Shopping Uberlândia,Polo Listrado,5,R$ 149.00,R$ 745.00
65882,12/5/2019,Ribeirão Shopping,Camiseta Liso,4,R$ 187.00,R$ 748.00
65882,12/5/2019,Ribeirão Shopping,Relógio Linho,2,R$ 240.00,R$ 480.00
65883,12/5/2019,Rio Mar Shopping Fortaleza,Mochila Estampa,1,R$ 277.00,R$ 277.00
65883,12/5/2019,Rio Mar Shopping Fortaleza,Camisa Estampa,2,R$ 113.00,R$ 226.00
65884,12/5/2019,Novo Shopping Ribeirão Preto,Pulseira Linho,2,R$ 114.00,R$ 228.00
65885,12/5/2019,Rio Mar Shopping Fortaleza,Sapato Listrado,1,R$ 363.00,R$ 363.00
65888,12/5/2019,Rio Mar Recife,Casaco Listrado,1,R$ 269.00,R$ 269.00
65889,12/5/2019,Shopping Vila Velha,Cinto Xadrez,1,R$ 215.00,R$ 215.00
65889,12/5/2019,Shopping Vila Velha,Sunga Xadrez,1,R$ 116.00,R$ 116.00
65889,12/5/2019,Shopping Vila Velha,Pulseira Liso,1,R$ 87.00,R$ 87.00
65891,12/5/2019,Novo Shopping Ribeirão Preto,Tênis,5,R$ 250.00,"R$ 1,250.00"
65891,12/5/2019,Novo Shopping Ribeirão Preto,Gorro Estampa,1,R$ 93.00,R$ 93.00
65891,12/5/2019,Novo Shopping Ribeirão Preto,Relógio Liso,1,R$ 216.00,R$ 216.00
65892,12/5/2019,Iguatemi Esplanada,Tênis Estampa,2,R$ 256.00,R$ 512.00
65893,12/5/2019,Bourbon Shopping SP,Gorro,3,R$ 80.00,R$ 240.00
65894,12/5/2019,Shopping Eldorado,Mochila Linho,1,R$ 311.00,R$ 311.00
65894,12/5/2019,Shopping Eldorado,Terno Estampa,2,R$ 706.00,"R$ 1,412.00"
65895,12/5/2019,Passei das Águas Shopping,Camisa Gola V Xadrez,1,R$ 107.00,R$ 107.00
65895,12/5/2019,Passei das Águas Shopping,Cinto,5,R$ 200.00,"R$ 1,000.00"
65895,12/5/2019,Passei das Águas Shopping,Short Liso,2,R$ 108.00,R$ 216.00
65897,12/5/2019,Shopping SP Market,Meia Estampa,1,R$ 50.00,R$ 50.00
65897,12/5/2019,Shopping SP Market,Terno Linho,2,R$ 750.00,"R$ 1,500.00"
65900,12/5/2019,Shopping SP Market,Camiseta Linho,1,R$ 223.00,R$ 223.00
65901,12/5/2019,Shopping Morumbi,Camisa Gola V Liso,1,R$ 118.00,R$ 118.00
65903,12/5/2019,Passei das Águas Shopping,Camisa Gola V Xadrez,3,R$ 107.00,R$ 321.00
65906,12/5/2019,Shopping Barra,Camisa Gola V Linho,4,R$ 145.00,R$ 580.00
65906,12/5/2019,Shopping Barra,Gorro Linho,2,R$ 124.00,R$ 248.00
65907,12/5/2019,Shopping Barra,Cueca,1,R$ 50.00,R$ 50.00
65907,12/5/2019,Shopping Barra,Camisa Linho,1,R$ 141.00,R$ 141.00
65911,12/5/2019,Norte Shopping,Sapato Xadrez,3,R$ 368.00,"R$ 1,104.00"
65911,12/5/2019,Norte Shopping,Tênis,1,R$ 250.00,R$ 250.00
65913,12/5/2019,Shopping União de Osasco,Meia Linho,5,R$ 78.00,R$ 390.00
65914,12/5/2019,Shopping Barra,Pulseira Linho,2,R$ 114.00,R$ 228.00
65914,12/5/2019,Shopping Barra,Calça Liso,2,R$ 190.00,R$ 380.00
65914,12/5/2019,Shopping Barra,Calça Liso,1,R$ 190.00,R$ 190.00
65914,12/5/2019,Shopping Barra,Camisa Gola V Listrado,3,R$ 116.00,R$ 348.00
65915,12/5/2019,Norte Shopping,Meia Linho,1,R$ 78.00,R$ 78.00
65915,12/5/2019,Norte Shopping,Pulseira Xadrez,1,R$ 87.00,R$ 87.00
65916,12/5/2019,Shopping Center Leste Aricanduva,Pulseira Listrado,1,R$ 79.00,R$ 79.00
65918,12/5/2019,Center Shopping Uberlândia,Cinto Xadrez,1,R$ 215.00,R$ 215.00
65918,12/5/2019,Center Shopping Uberlândia,Meia Xadrez,1,R$ 41.00,R$ 41.00
65919,12/5/2019,Rio Mar Shopping Fortaleza,Cinto Linho,1,R$ 248.00,R$ 248.00
65919,12/5/2019,Rio Mar Shopping Fortaleza,Relógio Xadrez,2,R$ 214.00,R$ 428.00
65919,12/5/2019,Rio Mar Shopping Fortaleza,Bermuda Liso,4,R$ 157.00,R$ 628.00
65919,12/5/2019,Rio Mar Shopping Fortaleza,Sapato Listrado,5,R$ 363.00,"R$ 1,815.00"
65920,12/5/2019,Iguatemi Campinas,Calça Liso,1,R$ 190.00,R$ 190.00
65921,12/5/2019,Shopping Iguatemi Fortaleza,Relógio Liso,1,R$ 216.00,R$ 216.00
65921,12/5/2019,Shopping Iguatemi Fortaleza,Cinto Linho,1,R$ 248.00,R$ 248.00
65921,12/5/2019,Shopping Iguatemi Fortaleza,Chinelo Liso,3,R$ 71.00,R$ 213.00
65922,12/5/2019,Shopping SP Market,Polo,2,R$ 130.00,R$ 260.00
65922,12/5/2019,Shopping SP Market,Cinto,2,R$ 200.00,R$ 400.00
65923,12/5/2019,Shopping Ibirapuera,Camiseta Listrado,1,R$ 197.00,R$ 197.00
65923,12/5/2019,Shopping Ibirapuera,Sunga Estampa,2,R$ 120.00,R$ 240.00
65924,12/5/2019,Shopping Eldorado,Chinelo Linho,2,R$ 105.00,R$ 210.00
65924,12/5/2019,Shopping Eldorado,Cinto Listrado,2,R$ 214.00,R$ 428.00
65924,12/5/2019,Shopping Eldorado,Short Xadrez,1,R$ 100.00,R$ 100.00
65925,12/5/2019,Center Shopping Uberlândia,Cinto Xadrez,2,R$ 215.00,R$ 430.00
65926,12/5/2019,Shopping Vila Velha,Bermuda Estampa,5,R$ 169.00,R$ 845.00
65926,12/5/2019,Shopping Vila Velha,Casaco Liso,1,R$ 255.00,R$ 255.00
65926,12/5/2019,Shopping Vila Velha,Terno Xadrez,1,R$ 709.00,R$ 709.00
65927,12/5/2019,Shopping Barra,Sunga Liso,5,R$ 114.00,R$ 570.00
65927,12/5/2019,Shopping Barra,Gorro Estampa,2,R$ 93.00,R$ 186.00
65927,12/5/2019,Shopping Barra,Calça Liso,1,R$ 190.00,R$ 190.00
65929,12/5/2019,Iguatemi Esplanada,Mochila Estampa,2,R$ 277.00,R$ 554.00
65930,12/5/2019,Shopping Barra,Sapato Listrado,5,R$ 363.00,"R$ 1,815.00"
65930,12/5/2019,Shopping Barra,Camisa Linho,4,R$ 141.00,R$ 564.00
65931,12/5/2019,Shopping Ibirapuera,Sunga,3,R$ 100.00,R$ 300.00
65931,12/5/2019,Shopping Ibirapuera,Short Xadrez,2,R$ 100.00,R$ 200.00
65932,12/5/2019,Shopping SP Market,Relógio Liso,1,R$ 216.00,R$ 216.00
65932,12/5/2019,Shopping SP Market,Camiseta Estampa,2,R$ 196.00,R$ 392.00
65933,12/5/2019,Passei das Águas Shopping,Camisa Estampa,3,R$ 113.00,R$ 339.00
65933,12/5/2019,Passei das Águas Shopping,Calça Linho,1,R$ 211.00,R$ 211.00
65935,12/5/2019,Rio Mar Shopping Fortaleza,Chinelo Xadrez,1,R$ 66.00,R$ 66.00
65935,12/5/2019,Rio Mar Shopping Fortaleza,Casaco Linho,5,R$ 299.00,"R$ 1,495.00"
65936,12/5/2019,Iguatemi Esplanada,Meia Listrado,2,R$ 37.00,R$ 74.00
65937,12/5/2019,Shopping Ibirapuera,Bermuda Xadrez,2,R$ 155.00,R$ 310.00
65939,12/5/2019,Shopping Morumbi,Casaco,1,R$ 250.00,R$ 250.00
65939,12/5/2019,Shopping Morumbi,Relógio Xadrez,1,R$ 214.00,R$ 214.00
65939,12/5/2019,Shopping Morumbi,Sunga,2,R$ 100.00,R$ 200.00
65940,12/5/2019,Shopping Midway Mall,Bermuda Listrado,2,R$ 163.00,R$ 326.00
65941,12/5/2019,Ribeirão Shopping,Tênis Liso,1,R$ 266.00,R$ 266.00
65942,12/5/2019,Iguatemi Esplanada,Relógio,1,R$ 200.00,R$ 200.00
65942,12/5/2019,Iguatemi Esplanada,Chinelo Liso,5,R$ 71.00,R$ 355.00
65945,12/5/2019,Novo Shopping Ribeirão Preto,Camiseta Xadrez,1,R$ 200.00,R$ 200.00
65945,12/5/2019,Novo Shopping Ribeirão Preto,Mochila Liso,3,R$ 276.00,R$ 828.00
65945,12/5/2019,Novo Shopping Ribeirão Preto,Gorro,2,R$ 80.00,R$ 160.00
65945,12/5/2019,Novo Shopping Ribeirão Preto,Camiseta Listrado,1,R$ 197.00,R$ 197.00
65945,12/5/2019,Novo Shopping Ribeirão Preto,Sunga,3,R$ 100.00,R$ 300.00
65947,12/5/2019,Iguatemi Esplanada,Sunga,1,R$ 100.00,R$ 100.00
65947,12/5/2019,Iguatemi Esplanada,Polo Estampa,1,R$ 138.00,R$ 138.00
65947,12/5/2019,Iguatemi Esplanada,Cueca,2,R$ 50.00,R$ 100.00
65948,12/5/2019,Iguatemi Campinas,Terno Xadrez,2,R$ 709.00,"R$ 1,418.00"
65948,12/5/2019,Iguatemi Campinas,Casaco Estampa,2,R$ 256.00,R$ 512.00
65948,12/5/2019,Iguatemi Campinas,Pulseira,1,R$ 70.00,R$ 70.00
65948,12/5/2019,Iguatemi Campinas,Sunga Estampa,4,R$ 120.00,R$ 480.00
65949,12/5/2019,Shopping Midway Mall,Camisa Linho,2,R$ 141.00,R$ 282.00
65949,12/5/2019,Shopping Midway Mall,Polo Linho,3,R$ 176.00,R$ 528.00
65949,12/5/2019,Shopping Midway Mall,Sunga Listrado,1,R$ 114.00,R$ 114.00
65949,12/5/2019,Shopping Midway Mall,Bermuda Linho,1,R$ 195.00,R$ 195.00
65949,12/5/2019,Shopping Midway Mall,Polo Listrado,3,R$ 149.00,R$ 447.00
65952,12/5/2019,Palladium Shopping Curitiba,Calça Xadrez,2,R$ 185.00,R$ 370.00
65952,12/5/2019,Palladium Shopping Curitiba,Casaco Xadrez,2,R$ 259.00,R$ 518.00
65953,12/5/2019,Passei das Águas Shopping,Tênis Liso,2,R$ 266.00,R$ 532.00
65953,12/5/2019,Passei das Águas Shopping,Short Xadrez,2,R$ 100.00,R$ 200.00
65955,12/5/2019,Shopping Recife,Chinelo Liso,2,R$ 71.00,R$ 142.00
65956,12/5/2019,Shopping Barra,Cueca Xadrez,1,R$ 60.00,R$ 60.00
65956,12/5/2019,Shopping Barra,Camiseta Xadrez,3,R$ 200.00,R$ 600.00
65958,12/5/2019,Shopping União de Osasco,Mochila Linho,1,R$ 311.00,R$ 311.00
65958,12/5/2019,Shopping União de Osasco,Cueca Liso,2,R$ 69.00,R$ 138.00
65958,12/5/2019,Shopping União de Osasco,Relógio Liso,3,R$ 216.00,R$ 648.00
65959,12/5/2019,Shopping Iguatemi Fortaleza,Camisa Liso,2,R$ 105.00,R$ 210.00
65959,12/5/2019,Shopping Iguatemi Fortaleza,Polo Xadrez,3,R$ 142.00,R$ 426.00
65962,12/5/2019,Shopping Center Interlagos,Sapato Liso,5,R$ 368.00,"R$ 1,840.00"
65962,12/5/2019,Shopping Center Interlagos,Camisa Gola V Estampa,1,R$ 118.00,R$ 118.00
65963,12/5/2019,Ribeirão Shopping,Camisa Linho,5,R$ 141.00,R$ 705.00
65964,12/5/2019,Parque Dom Pedro Shopping,Sapato Liso,1,R$ 368.00,R$ 368.00
65964,12/5/2019,Parque Dom Pedro Shopping,Terno Linho,1,R$ 750.00,R$ 750.00
65965,12/5/2019,Rio Mar Shopping Fortaleza,Terno Estampa,3,R$ 706.00,"R$ 2,118.00"
65965,12/5/2019,Rio Mar Shopping Fortaleza,Calça Estampa,1,R$ 177.00,R$ 177.00
65966,12/5/2019,Palladium Shopping Curitiba,Cueca Estampa,4,R$ 66.00,R$ 264.00
65966,12/5/2019,Palladium Shopping Curitiba,Camisa Gola V Liso,1,R$ 118.00,R$ 118.00
65966,12/5/2019,Palladium Shopping Curitiba,Casaco Estampa,3,R$ 256.00,R$ 768.00
65966,12/5/2019,Palladium Shopping Curitiba,Meia Liso,3,R$ 38.00,R$ 114.00
65968,12/5/2019,Palladium Shopping Curitiba,Cinto Listrado,4,R$ 214.00,R$ 856.00
65968,12/5/2019,Palladium Shopping Curitiba,Polo,4,R$ 130.00,R$ 520.00
65970,12/5/2019,Shopping União de Osasco,Pulseira Xadrez,2,R$ 87.00,R$ 174.00
65970,12/5/2019,Shopping União de Osasco,Pulseira Liso,1,R$ 87.00,R$ 87.00
65970,12/5/2019,Shopping União de Osasco,Calça,5,R$ 170.00,R$ 850.00
65970,12/5/2019,Shopping União de Osasco,Chinelo,3,R$ 60.00,R$ 180.00
65971,12/5/2019,Shopping Eldorado,Casaco Linho,2,R$ 299.00,R$ 598.00
65971,12/5/2019,Shopping Eldorado,Camisa Liso,1,R$ 105.00,R$ 105.00
65972,12/5/2019,Parque Dom Pedro Shopping,Sapato Liso,3,R$ 368.00,"R$ 1,104.00"
65974,12/5/2019,Parque Dom Pedro Shopping,Chinelo Listrado,1,R$ 73.00,R$ 73.00
65974,12/5/2019,Parque Dom Pedro Shopping,Calça Xadrez,1,R$ 185.00,R$ 185.00
65974,12/5/2019,Parque Dom Pedro Shopping,Camisa Linho,1,R$ 141.00,R$ 141.00
65975,12/6/2019,Shopping Recife,Camiseta,4,R$ 180.00,R$ 720.00
65976,12/6/2019,Parque Dom Pedro Shopping,Camisa Gola V Estampa,1,R$ 118.00,R$ 118.00
65978,12/6/2019,Rio Mar Shopping Fortaleza,Cueca Liso,1,R$ 69.00,R$ 69.00
65978,12/6/2019,Rio Mar Shopping Fortaleza,Chinelo Estampa,1,R$ 74.00,R$ 74.00
65978,12/6/2019,Rio Mar Shopping Fortaleza,Cueca Xadrez,3,R$ 60.00,R$ 180.00
65979,12/6/2019,Passei das Águas Shopping,Gorro Estampa,1,R$ 93.00,R$ 93.00
65980,12/6/2019,Salvador Shopping,Mochila Listrado,5,R$ 275.00,"R$ 1,375.00"
65980,12/6/2019,Salvador Shopping,Chinelo Xadrez,2,R$ 66.00,R$ 132.00
65980,12/6/2019,Salvador Shopping,Sunga Xadrez,4,R$ 116.00,R$ 464.00
65981,12/6/2019,Shopping Ibirapuera,Short Listrado,2,R$ 102.00,R$ 204.00
65983,12/6/2019,Shopping Morumbi,Tênis Xadrez,2,R$ 259.00,R$ 518.00
65983,12/6/2019,Shopping Morumbi,Mochila Xadrez,1,R$ 283.00,R$ 283.00
65984,12/6/2019,Shopping SP Market,Cueca Xadrez,3,R$ 60.00,R$ 180.00
65984,12/6/2019,Shopping SP Market,Camiseta Estampa,2,R$ 196.00,R$ 392.00
65985,12/6/2019,Parque Dom Pedro Shopping,Polo Xadrez,2,R$ 142.00,R$ 284.00
65986,12/6/2019,Iguatemi Campinas,Meia,1,R$ 30.00,R$ 30.00
65986,12/6/2019,Iguatemi Campinas,Camisa Gola V Liso,2,R$ 118.00,R$ 236.00
65987,12/6/2019,Center Shopping Uberlândia,Casaco Xadrez,1,R$ 259.00,R$ 259.00
65989,12/6/2019,Rio Mar Shopping Fortaleza,Tênis Estampa,4,R$ 256.00,"R$ 1,024.00"
65990,12/6/2019,Shopping Iguatemi Fortaleza,Sunga Listrado,1,R$ 114.00,R$ 114.00
65991,12/6/2019,Shopping Midway Mall,Polo Liso,2,R$ 137.00,R$ 274.00
65991,12/6/2019,Shopping Midway Mall,Calça,2,R$ 170.00,R$ 340.00
65992,12/6/2019,Rio Mar Shopping Fortaleza,Calça Liso,1,R$ 190.00,R$ 190.00
65992,12/6/2019,Rio Mar Shopping Fortaleza,Calça Estampa,1,R$ 177.00,R$ 177.00
65993,12/6/2019,Shopping Iguatemi Fortaleza,Sapato Linho,2,R$ 391.00,R$ 782.00
65993,12/6/2019,Shopping Iguatemi Fortaleza,Pulseira Estampa,1,R$ 87.00,R$ 87.00
65993,12/6/2019,Shopping Iguatemi Fortaleza,Tênis Listrado,1,R$ 262.00,R$ 262.00
65993,12/6/2019,Shopping Iguatemi Fortaleza,Sapato Xadrez,2,R$ 368.00,R$ 736.00
65994,12/6/2019,Norte Shopping,Short,2,R$ 90.00,R$ 180.00
65994,12/6/2019,Norte Shopping,Pulseira Liso,2,R$ 87.00,R$ 174.00
65995,12/6/2019,Shopping Recife,Gorro Liso,3,R$ 92.00,R$ 276.00
65995,12/6/2019,Shopping Recife,Tênis Listrado,3,R$ 262.00,R$ 786.00
65995,12/6/2019,Shopping Recife,Meia,3,R$ 30.00,R$ 90.00
65997,12/6/2019,Iguatemi Esplanada,Relógio Linho,1,R$ 240.00,R$ 240.00
65997,12/6/2019,Iguatemi Esplanada,Sunga Liso,1,R$ 114.00,R$ 114.00
65998,12/6/2019,Rio Mar Recife,Short Linho,2,R$ 133.00,R$ 266.00
65998,12/6/2019,Rio Mar Recife,Chinelo Listrado,2,R$ 73.00,R$ 146.00
65999,12/6/2019,Shopping Midway Mall,Camisa,1,R$ 100.00,R$ 100.00
66001,12/6/2019,Shopping Iguatemi Fortaleza,Casaco Estampa,2,R$ 256.00,R$ 512.00
66002,12/6/2019,Palladium Shopping Curitiba,Gorro Listrado,3,R$ 97.00,R$ 291.00
66003,12/6/2019,Ribeirão Shopping,Polo Listrado,2,R$ 149.00,R$ 298.00
66003,12/6/2019,Ribeirão Shopping,Polo Listrado,3,R$ 149.00,R$ 447.00
66003,12/6/2019,Ribeirão Shopping,Pulseira,1,R$ 70.00,R$ 70.00
66005,12/6/2019,Shopping Recife,Cueca Linho,1,R$ 93.00,R$ 93.00
66006,12/6/2019,Shopping Center Interlagos,Short Liso,2,R$ 108.00,R$ 216.00
66007,12/6/2019,Shopping Center Interlagos,Gorro Listrado,1,R$ 97.00,R$ 97.00
66007,12/6/2019,Shopping Center Interlagos,Calça,2,R$ 170.00,R$ 340.00
66008,12/6/2019,Shopping Recife,Camisa Estampa,5,R$ 113.00,R$ 565.00
66008,12/6/2019,Shopping Recife,Casaco Listrado,1,R$ 269.00,R$ 269.00
66008,12/6/2019,Shopping Recife,Relógio Xadrez,2,R$ 214.00,R$ 428.00
66008,12/6/2019,Shopping Recife,Cueca Xadrez,2,R$ 60.00,R$ 120.00
66009,12/6/2019,Parque Dom Pedro Shopping,Bermuda Linho,1,R$ 195.00,R$ 195.00
66010,12/6/2019,Shopping Midway Mall,Camisa Gola V Liso,1,R$ 118.00,R$ 118.00
66010,12/6/2019,Shopping Midway Mall,Polo Estampa,4,R$ 138.00,R$ 552.00
66011,12/6/2019,Shopping Recife,Camisa,1,R$ 100.00,R$ 100.00
66011,12/6/2019,Shopping Recife,Casaco Estampa,1,R$ 256.00,R$ 256.00
66012,12/6/2019,Shopping Eldorado,Meia Xadrez,2,R$ 41.00,R$ 82.00
66014,12/6/2019,Shopping Ibirapuera,Sunga,2,R$ 100.00,R$ 200.00
